N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,A,B,C
0.9014360844079983,0.19770013758329108,0.7238012419848567,0.9108147160581259,0.9942364305855642,0.13115624900832634,0.0717307919148632,0.3374724882635298,0.5069778699126417,0.9665765755215152,z,lk,ndg
0.030532450030381852,0.8558286404555563,0.12814235781797667,0.5362468172504785,0.7450063667327474,0.9508211132112871,0.9047901816729245,0.8133078291628022,0.4963432362810093,0.17652611997611212,j,zw,bgd
0.6082394557869197,0.39825017842354793,0.24395390719608312,0.6222210152441575,0.2641145269227415,0.576935900823461,0.8876766991119998,0.8003330573933685,0.3619590826037541,0.6633676385316519,o,sq,cda
0.9433942889377187,0.09092027601351826,0.8248341496875236,0.10046446538471865,0.2818384906571689,0.44152992770486477,0.7320138041376896,0.1456478828143014,0.6200827333412988,0.16769609896356907,h,qh,mgk
0.011922181753030836,0.9286852679487524,0.6495818337936584,0.962947980030615,0.07051313473050014,0.8486804442467717,0.9317385318524652,0.7744903243745982,0.0675434706504272,0.9789190161775966,o,st,rha
0.4317536524327803,0.15616987995578002,0.09175050302593213,0.153344801446621,0.21185552079537107,0.476953150815991,0.36512685269301903,0.9630341851775235,0.771697537191656,0.27241270969342635,e,yo,ysj
0.8585254412831,0.1371432596611839,0.12106838000262032,0.10115051084579807,0.19612614831541408,0.18583370426788925,0.03382998761863698,0.17309496466990293,0.2130053460592526,0.4103388377358408,q,wg,bfq
0.07622143384745994,0.5755178555100857,0.3375052960937882,0.9439844309654065,0.570863567499891,0.4543133528625988,0.07018481849121949,0.4650997462283346,0.6991656838155501,0.993423469708611,s,rq,ivs
0.8085159436714754,0.4171863855918382,0.3854080426878891,0.5872745743546369,0.9581959502183116,0.09280346640499437,0.694029409912488,0.9694735390731842,0.733255040182463,0.2617408062155938,g,nk,kva
0.45811980133781394,0.5116902112277739,0.8087840320457695,0.39205281231948597,0.7642542295835,0.967791482014681,0.23686831020443067,0.625862403299062,0.5975582218224836,0.7140664001931661,i,sj,osk
0.7421362533824992,0.5690870682346184,0.26858112288820324,0.42723768522611527,0.5428810104943373,0.052468768645206554,0.8385306932187075,0.6879122916554542,0.7757370456432303,0.6788884296942815,c,bg,uhs
0.7381310279021441,0.31586036590398536,0.16445695222330836,0.9451731897137938,0.4097889561213226,0.862337231014884,0.05254121113970578,0.5705284224640089,0.406196158058753,0.5512265289017647,x,uf,man
0.040238366188603214,0.9615007868255476,0.7719342070141894,0.22744854121896207,0.45664140633631023,0.9406067030767814,0.3563777604745223,0.41901269118668005,0.2212252195464881,0.3058717787285212,q,vc,eot
0.3648671571166707,0.18226808162589447,0.7517240658448029,0.24779900637834917,0.39863822437746477,0.9077097321436658,0.22053893771295852,0.14207025480161817,0.9446108842153994,0.9566347376058183,m,od,atj
0.7702350255148959,0.32799564244735335,0.2240639325857845,0.9726835490670586,0.7316349546318475,0.9079960131003517,0.5774199268368757,0.13198810672851768,0.15942500283340078,0.0811886309708757,h,it,xdb
0.5009555919129776,0.45992468741488257,0.9715810323243973,0.5455399471433977,0.32245288859284216,0.9627853963260001,0.03426331968760965,0.6998396877451849,0.37959850819445984,0.7003702444572218,o,wx,oox
0.9412872986921298,0.791126290450009,0.9898124061585073,0.3210606041113929,0.1901112095099181,0.30483993007165266,0.8469018674191338,0.38554433648106057,0.5422427027865422,0.9708315539213672,p,nx,oin
0.7004993212944052,0.4269525825195464,0.44960104315115035,0.4499185198497623,0.6097167100771891,0.38741109919791206,0.18130661691031635,0.6792658921094036,0.6683516000292922,0.8503667997139166,m,od,ict
0.7928605322420536,0.3089645040585751,0.4721146736972264,0.7842133458050775,0.3946367132926958,0.7892157660020256,0.0765333058658717,0.693444401487495,0.8320446459883205,0.7479043180181197,t,ph,xje
0.3836058295477831,0.6345841744823274,0.5409021688229273,0.07719197261436983,0.6300875080633425,0.2250611805075846,0.8923131854500189,0.3292008728828484,0.8457653648929584,0.8275828922472408,a,sw,czj
0.9195805817431707,0.27191151052699714,0.3468980077542104,0.05130193327582,0.5293079927491523,0.9552846166591401,0.16298220451066758,0.7419779381895943,0.6366515067534867,0.5882237089804822,t,fv,jav
5.9608800802912754e-05,0.8509335063755263,0.47783760299091804,0.8019585704167328,0.44556836682426815,0.9571183765589554,0.79045957579423,0.9980540369322547,0.36268258926035435,0.798091507249379,z,lx,cms
0.44897070238230397,0.5231561991612355,0.011825766918194036,0.7674908258717222,0.7012171930657901,0.001671272649881983,0.9564988890205761,0.5663626067833988,0.6242658455651531,0.4693894478569779,k,yo,pzp
0.5015348288947916,0.8762430678656381,0.09617563254441508,0.001980066121914814,0.6270209499919565,0.7065338129991555,0.10922707330641723,0.7056628122587794,0.11590674823447322,0.36956176997006973,x,qf,jge
0.0704236524936126,0.06821140661637837,0.14776787118374213,0.33484500808795525,0.5362748019278617,0.6664429624522747,0.5916058480234325,0.334773395246558,0.2610080954687479,0.2172404555709907,v,ce,ylk
0.9958331844456952,0.5416646543638681,0.29023968271355016,0.40939514638891594,0.43678875374591575,0.09841225836225764,0.011263380274223689,0.08858990265071154,0.4648542458306625,0.032394919331799166,d,ab,vau
0.41310635574592147,0.5635887028389434,0.005602195052031855,0.25165252245008574,0.7735182732365198,0.2770574512066498,0.2500939526461091,0.31133073309935644,0.3526700048761702,0.6393980888212933,g,en,bbb
0.8587146479782843,0.6379244109296145,0.924695578700231,0.48770967476629157,0.5704604778169216,0.22004075916836174,0.3280688629574121,0.768827242142067,0.9565123249820866,0.28859020582261297,v,yd,kkv
0.13236976594765681,0.12327701821459047,0.5765399596337044,0.9658732998702728,0.18492410856440178,0.5422256302238688,0.46478195997229177,0.058730006506318766,0.8180807714045868,0.010943810749630689,i,fy,eiy
0.26480266609782044,0.6999648945061426,0.7798775783018094,0.5479729529151902,0.5674532408614467,0.03582110696575913,0.06870968347029371,0.992706421918592,0.031979329312639915,0.6547595033220093,h,ta,mer
0.44376646814914544,0.11082961392196833,0.9916211182225119,0.8691565346454938,0.28770703134446196,0.5815428843573924,0.9881485617887894,0.38792984285737886,0.8651698066643368,0.6092739426184781,y,gf,cwr
0.47492417406257126,0.4491201394863824,0.912984948699996,0.3000873261609527,0.3604198888521345,0.3878929885143456,0.0013424743670640282,0.3009830820680245,0.4586582861477738,0.10508262327642537,z,bv,ldz
0.6010338952323393,0.4574080267306242,0.9753253931693833,0.6027572947951685,0.885191904236506,0.9449875820835799,0.9604944256884632,0.3424212677393059,0.7132577313004312,0.09422913430312352,h,xd,uqw
0.3985351619731464,0.23796802878199474,0.43924770792482715,0.7467771380191381,0.8884704707612664,0.9215914063290315,0.5575511611613705,0.6112228554182974,0.07019096409277026,0.9078335974093723,w,ia,dud
0.6715609471368817,0.460465217445704,0.7586744239466409,0.9639506134454415,0.6088050932107105,0.5917914296044298,0.5340395612551102,0.6304801486014308,0.14148222784024167,0.022335556404460943,w,zw,bnm
0.0998830041087212,0.40005029591898,0.47160455176385097,0.6615642540639012,0.36179336124030315,0.45943276617543505,0.41135570073943195,0.293522810224753,0.2944695528036906,0.4485918984321884,u,yo,gbg
0.769128905104045,0.11222271854541432,0.41333113439380453,0.979662139183119,0.14842186361657783,0.5614571056234113,0.46667252475265675,0.06842123636400521,0.43703073313888785,0.8255789917911335,d,ua,zbz
0.6944293206580768,0.4189265151763626,0.8418901530678754,0.4505106221655405,0.4765654159967153,0.8992027304176777,0.2888131366920116,0.6403203315734698,0.4536045824010261,0.45923547260448416,j,hv,mbu
0.8470869175250988,0.6789715620251828,0.9546204863637987,0.7447436288038077,0.4716285944471772,0.500777491014165,0.2484797426312022,0.9844509192091669,0.6894877612703972,0.7282898410456459,g,hi,oyn
0.2920243485090305,0.2369003784773548,0.036661043351995715,0.18040116676895024,0.5848424640642417,0.5817585924924497,0.7995032068723341,0.5334525070993981,0.17677246423159587,0.8661258072287771,f,us,wdz
0.588408700452015,0.7333643111623712,0.7141391288838242,0.5150452313362697,0.523922349336018,0.5844117611706982,0.0769001769875981,0.5951732576576698,0.09545146689708095,0.09805479219713809,z,sc,qsg
0.302934523234642,0.9718587514999006,0.9826687354082329,0.009529175985389604,0.20746949749611265,0.6557466687351627,0.6026229159013428,0.304635240311956,0.721913234171876,0.11379618505040967,r,lb,lah
0.951701502967532,0.7727604695505578,0.7991729051559842,0.2347867146649978,0.7000047439514522,0.6090214543513508,0.623186920326642,0.4158070261835195,0.3429171678962901,0.28459194251348174,m,ue,aby
0.4543844123541907,0.5146153311083368,0.07576359848150416,0.5332286201509598,0.9224710439585867,0.2283169914780787,0.043499827369607336,0.364170832476002,0.08182106625210328,0.6425840727576684,y,vw,czo
0.6704025234759314,0.3781467183174696,0.7690027849312653,0.10878439899538483,0.004254048960362078,0.9361056552348649,0.542164444034007,0.5858738592456815,0.4362894403499247,0.6523468886878726,v,uq,hwn
0.16713374058282626,0.02025713234613935,0.4118222726590992,0.6896419200705006,0.37809998429631675,0.6223709363649599,0.7865583646407847,0.8336791645930842,0.7832633917450283,0.47591800411302143,j,vw,adh
0.2998674449084182,0.6248594792052414,0.5552073916301401,0.508395249373598,0.8440729900720982,0.5534504217985671,0.6604861332586515,0.14677237677638422,0.5562884342055486,0.5847774242216913,d,pp,ggq
0.9085919750021753,0.2305850715002058,0.0871309156646487,0.7342126298026208,0.9676364174826536,0.8832489483749376,0.2966958758334819,0.5028119972375686,0.046586753608501175,0.6155493521522596,i,mh,qvk
0.7727840790825868,0.8120558236120988,0.9649701902944461,0.8755515436068625,0.3693440791453064,0.04558956949600579,0.21657469110817207,0.9412566424730737,0.3984321951329082,0.07323656539952894,z,iq,ryw
0.60945530929366,0.7425725084308126,0.47898739742847607,0.04627762151226589,0.13491486423393428,0.24602481277129873,0.1794030634807906,0.22860878043968857,0.7857455727333996,0.9059295282863317,k,er,nhv
0.562274068721749,0.6026330184431686,0.4597804554240911,0.02054275692370977,0.4986964755179142,0.7859557743577262,0.9082514402189023,0.7085430823909163,0.825456680969204,0.11364237100143204,s,vv,xmr
0.39157426282740915,0.09920984576400926,0.5097103840706757,0.8242955068845882,0.9888746913672098,0.43381303061003806,0.04125881484541116,0.6532665481640606,0.1633510631928149,0.041367545417417495,k,th,unj
0.49453661051043574,0.05800041013722679,0.00625855056057123,0.6222718667204148,0.7836162585778729,0.6858190358824912,0.8433746668426158,0.09041707961922207,0.30293020649431657,0.4843090293949722,n,dr,sto
0.01657072322535902,0.2823342625671972,0.6086657049320284,0.5872113910092409,0.6460450693379617,0.8932058656650967,0.8534900454720242,0.22032679233329067,0.7672902921307394,0.9200859613857161,z,ab,cna
0.5748238455010559,0.5051905937154765,0.884134267301519,0.19638516167268383,0.6079986026864742,0.3113790383444651,0.7008446881801935,0.6202160305732723,0.9727997875421708,0.9563645551043821,b,aj,cay
0.39124206310992615,0.13450017743029063,0.015330276205993032,0.23074180193741323,0.8147332660593954,0.8226184714564195,0.3734264419558586,0.7231772312320263,0.4796675411617227,0.8259758737497612,g,rv,wzl
0.2234475982271814,0.666675408786719,0.31288766943686763,0.7647350858299607,0.16716226169064485,0.36772959516289205,0.866982484019015,0.31456582671989264,0.6979774520570281,0.9656424450087077,b,lk,qqx
0.18918383797102956,0.02269286011385807,0.5708421548302167,0.17300837279376435,0.9149736917593403,0.0003093918727928857,0.038635032982691886,0.260599091490469,0.5904079612582727,0.08856244107370181,n,eg,ixw
0.23804227743604955,0.41161887195641234,0.02493332101883261,0.12618116140914448,0.18922362950202154,0.10377214377955268,0.6941513298150426,0.07155681975303907,0.18866550197445597,0.3092714963151292,n,br,bfs
0.7817782777723293,0.03254564742944721,0.2954926095983156,0.8466820888253902,0.9619440777912844,0.8954451776222889,0.06064784951996105,0.8543205506545394,0.4042323088991925,0.04697682140317294,i,po,soe
0.693834867970326,0.4442945270454687,0.12684704937848745,0.9167287789623283,0.49370954214095886,0.06545466693764324,0.2714313737715255,0.540102655787898,0.7001793345645051,0.756872816203593,l,ce,mpl
0.3015453685154572,0.23247020650620365,0.2506379167833477,0.37482903761754893,0.9339525693756247,0.7469775679776527,0.32960907349477253,0.5882511002986307,0.3493640946059178,0.12634689331021898,w,gf,seu
0.44839431117993134,0.724155749896882,0.4518539080341675,0.2785094864244586,0.09441966226125853,0.6722761506695198,0.16368901537468916,0.6798928747768972,0.8221903727409682,0.9618674804027537,m,jj,zhb
0.39696248536946865,0.06375439305493846,0.4614995775813947,0.38636900103544913,0.07040174718072878,0.27743003730331006,0.1194126503686962,0.5635613364091773,0.7052251076285523,0.08087548733711747,z,yc,efu
0.7045534761734976,0.9110301051811934,0.7598909126183889,0.24758731490454444,0.8727014467376089,0.10383768681650862,0.8726919477501089,0.6557684827386725,0.14235704892766365,0.2847797726536102,u,jl,jrc
0.8961889926999302,0.5097432998220621,0.7043247101153085,0.7100170857955269,0.5173203053389412,0.2773661188998884,0.9030148943869664,0.3643367561462537,0.7846226911827319,0.7519046276531112,b,ab,clx
0.7440219198168674,0.28137747052884743,0.22464624284157886,0.0903019536164501,0.585348559328682,0.4197176769633103,0.6322101137846837,0.6147188755144781,0.04441705937770901,0.61808043316995,p,jq,jos
0.01770272087062119,0.19615086236962875,0.5771988195668986,0.7234321712373465,0.17945250491548614,0.5531338055922027,0.15413537922207166,0.4992914097257225,0.8827717091144157,0.30968141682285566,f,tw,uma
0.4127081285140115,0.9979921436810539,0.9380264514194581,0.8854667155747958,0.5100802331940489,0.09165746037561862,0.43294111932984247,0.7647925776733094,0.6856335068294236,0.7837733566702783,g,kj,snn
0.9733015232287456,0.5067309600336449,0.3263163817433835,0.018252916408780795,0.7979003256830011,0.8343903322364995,0.8795937539434869,0.31694566123118517,0.36816369110006963,0.5035550570668531,d,fq,rkn
0.8579976283919838,0.12698748038813423,0.318411652542417,0.7358174179736343,0.8771770049428822,0.8025165598935415,0.2516784655753106,0.49696056686423395,0.7379431015144003,0.04501151467310516,s,zl,zbf
0.4490134813036194,0.3957324639217332,0.9093964697409317,0.8695716958801227,0.3421441006845559,0.30493157548741334,0.09346905005463613,0.5431527273469405,0.193127225244758,0.6385928550975156,k,jr,hek
0.7228412106736837,0.2555945553689697,0.6733527569549198,0.23575816036424357,0.5898330908869496,0.5086585985171506,0.43513513097679524,0.6372183493406236,0.41324905097205944,0.042039355001182166,i,hc,tkd
0.13168368037335232,0.16073587953018298,0.9762094101825666,0.45773785601195405,0.27789137293793154,0.8970235576650359,0.7615913631516107,0.4560600157781921,0.9801438206371285,0.20828709085540276,z,jv,bsa
0.08700496019422366,0.5599171207046044,0.0922813836025419,0.5853018526255587,0.07031443261082015,0.30106957563448733,0.3722625638215684,0.9136634832157221,0.859410057054896,0.518820977931344,z,oh,ywi
0.02247327974778046,0.9912456465125689,0.6692792597902908,0.7362801341514773,0.27524658169382377,0.15870915726358947,0.8827573594130617,0.9030495565416808,0.2825385982515216,0.9377673484627044,x,qa,vbz
0.7668040607889112,0.8062283247420576,0.8215669902012959,0.061827943799295126,0.6970486684192642,0.0367965790791559,0.6190409540684438,0.25379324444719475,0.7507159760005637,0.4680418487148178,c,nw,wso
0.12109716086907807,0.5486430545158202,0.487592777516747,0.8539844922052336,0.7845695820163215,0.6988845936634546,0.4713064394274664,0.8104606463769723,0.617762278624467,0.5763970218831584,w,vm,nfh
0.16276279496854706,0.4675210645707545,0.4683439185061028,0.6491705858663477,0.619681593111751,0.06129343047757441,0.5237498701091697,0.2823534139538758,0.10463319334000198,0.8038667725166088,o,vl,ptc
0.8215558274594845,0.34113239813712604,0.3613134988503558,0.7601263887137097,0.7578123222770194,0.01458509027359467,0.965404464584363,0.7972979406503427,0.2024113013620663,0.9258373421452472,k,cs,bzz
0.025112801172799126,0.9938657374463192,0.27236852461803873,0.27917605571479687,0.9447966435734798,0.8713201245891384,0.8060172743922344,0.5596663220888377,0.6506078803887001,0.8331238376854557,g,aj,hci
0.35840312052742385,0.9628409743119825,0.07109346781840897,0.06095366919146383,0.12484871772071993,0.8016305461870261,0.3086946158648488,0.450370265131915,0.39632113887746256,0.06139104621874969,u,hw,lro
0.1269255019770229,0.16918991576060627,0.9446892323128804,0.8699776551127094,0.3486025158422664,0.8693339798985769,0.7654495454990905,0.8703232415215498,0.6121563273570864,0.5180847515024611,l,gd,oyt
0.5791964112254728,0.6586326224734071,0.4330078433104466,0.6866809735835921,0.7743394549426167,0.5900359421624375,0.8132307897358141,0.9003417613656067,0.3913313313329151,0.21066655797668765,q,li,pir
0.30394006915775273,0.763748118635338,0.3651913302896521,0.5721711484816513,0.011208384428500806,0.8727355534709289,0.7512926409846069,0.4219212004337356,0.8102978060066004,0.3722976778584035,s,kr,tod
0.00248281741086398,0.5963858241616555,0.11396108275530725,0.44268266764448294,0.08600784053388344,0.5246602270393051,0.3202155728016802,0.8679945048358327,0.587497975802459,0.028436379385904265,g,ig,puq
0.10206317842352275,0.23769498781619125,0.30454309099491705,0.2715506976876437,0.23909193649909233,0.23782828893221963,0.07700377844322093,0.3731025994757432,0.7266934209194658,0.47885149156543116,l,ea,xok
0.14547427603307472,0.3426578201493409,0.6108588584434553,0.796773604590594,0.3961059290414143,0.18431560966146,0.23562398952063657,0.1744046311636328,0.7094179027215917,0.8937926415586585,w,ba,itv
0.31200327063236133,0.06968429798486908,0.26766109191999365,0.5347852723534199,0.12326376406183626,0.43205242945445155,0.4211331094377736,0.023980260065773473,0.18132204469727475,0.71526827181756,y,dm,qlx
0.00821742654130686,0.1415922936325671,0.08975919357587814,0.8575924466508537,0.821586197451124,0.7847208777024379,0.5357389512972855,0.9345533510848383,0.19690412260580648,0.7077039095038307,z,rd,xsp
0.881442676176571,0.2113413450680316,0.35094902226719926,0.4003909145748773,0.22843311619234496,0.4437211631780976,0.2090083086927339,0.5905192178144311,0.01859041800942285,0.08055575844287921,c,kd,pue
0.4257459887932413,0.6748068143019851,0.9564118279384638,0.8031887991902855,0.8342745561190451,0.370678306432514,0.05731347716580004,0.221432508565634,0.6573929749547316,0.5205564842519581,g,zi,piu
0.027640737253524117,0.9933026408317336,0.4339362140821096,0.030517778307546095,0.8380375069826896,0.778174508996135,0.03881992766753406,0.6971455252543365,0.8046585117562512,0.969410128662647,y,ja,gpx
0.16123068332533141,0.5617999678176575,0.7957075779372403,0.17199437407024476,0.22023205292352233,0.05108542749663447,0.6253717073239766,0.36539248514004763,0.28145661127323984,0.23395522461788998,p,fp,vvc
0.2780056374777663,0.5718502923541351,0.45397218282157237,0.254120455730223,0.10523303697134911,0.11409731056712147,0.193324379271695,0.15903620664344142,0.7758513536694742,0.08705970592506262,l,il,eap
0.7111276467794808,0.2554842009587357,0.42101396777017186,0.5393812452606805,0.5430053355382622,0.5325223847416904,0.01034369241973876,0.514214587161645,0.7243858529886233,0.522928461575011,r,dx,wzl
0.8137154724346339,0.4445483781450448,0.02422019302242795,0.9236319519433053,0.2295876201386462,0.5351734475316742,0.6659844096847232,0.005998568176606489,0.6441503272871192,0.9902965250544314,p,vp,epw
0.17229424208684696,0.06627959458054988,0.7691211745457512,0.1569433847422238,0.9368512787473712,0.8743897176266388,0.2717186659695896,0.0185630436925589,0.680936190491188,0.8659304610819039,n,dz,oka
0.019763270057263416,0.2537730604848273,0.012208750289772863,0.1851331093387394,0.12949463648516002,0.9200562488086236,0.29675954062069354,0.6689564859292669,0.23928331772898492,0.8178829101552814,k,xx,qfc
0.3615906364563073,0.7769094897095419,0.6655301814095764,0.9042510375074662,0.5349634128811883,0.18107720753595358,0.3490324736206728,0.4979881054880201,0.8138900201697071,0.1345062633498968,t,uh,piu
0.04463982879156603,0.9761095216827594,0.002825568153146052,0.8928460654632285,0.09529392541154802,0.4827821607915793,0.9612464527998451,0.11658011243822797,0.35527217188409277,0.049403954707942566,i,gd,sea
0.8823648846912283,0.283486457186536,0.23062126317086917,0.8609421626942111,0.1318648563171959,0.5003278902497308,0.5183007174256445,0.43224885177380235,0.5106319616752065,0.3393870191550947,w,jh,ncz
0.9540744398110244,0.8547991252325056,0.9196156799308876,0.547779154689943,0.36429895026133274,0.7878718532306509,0.055860444000213394,0.6581971424165443,0.1560606222685722,0.6026176382942925,y,im,rvn
0.6714200456351919,0.217157437736462,0.6076090266580225,0.24754418570767178,0.6156911713954337,0.005689516870141187,0.678553615630812,0.22243852014360876,0.4768882949296487,0.9732985721307894,u,oo,ukj
0.6791562969486938,0.5726223613920315,0.3523327657139206,0.02639664013510512,0.781669485003168,0.7452219629447596,0.8377204339263192,0.853378143187341,0.8213050178950283,0.8866535422000602,s,zy,cct
0.98439489043193,0.7380851067544291,0.8422688311842111,0.021519610377005116,0.2601479500416206,0.47242985223733147,0.4769505932484146,0.029640584750037835,0.5214015124739831,0.32720805620088356,p,ac,mpi
0.8619316479218965,0.33092005208315656,0.8444374354794484,0.47184538146647415,0.20135759983073043,0.9058828726551635,0.45708448864466644,0.16413056347727906,0.03234699777800942,0.30165479191128985,v,ca,ypp
0.5519288377210193,0.13836959455862297,0.8986139765141539,0.07425035072716424,0.7877170080982527,0.08839422662362639,0.6968056432883736,0.9366545194188832,0.39108882867193717,0.087222372051737,j,mo,zrr
0.027189048404144933,0.9183061440670486,0.7236108262082018,0.15219090939491253,0.8310559513024716,0.9679987479508199,0.15356196857467475,0.7217667780279468,0.006956414403025524,0.7236342460093148,k,we,hej
0.11397434872500622,0.18919402882005598,0.9781888181673924,0.22116147409682063,0.0625354836392299,0.790162940783315,0.897406523399188,0.48524096282595675,0.16778640793007382,0.9186053557237273,i,eo,dus
0.7861252427303526,0.409629454471362,0.35615450663485193,0.7154525847734053,0.4074017637033829,0.22744906231317275,0.5348742171377848,0.6256218520837775,0.6483996541751509,0.48057552226389066,z,pb,qva
0.917261782993484,0.5444328038750734,0.6125556186335191,0.6773230147265842,0.3594068798562098,0.5605359689610171,0.04308000883338614,0.2294266398623075,0.7603697007622456,0.03463345791844319,w,nc,xjt
0.006429624393670119,0.6424837077361112,0.16772747567090074,0.9582739716728237,0.0919239139657877,0.5766433636721126,0.8277674153330407,0.26444547448978417,0.39546395492681896,0.3788956592495808,f,si,rmm
0.07799232646005749,0.7219912848566085,0.026631781424874323,0.014157604595773421,0.527853116503993,0.5321874900203355,0.8156958588018749,0.9083777569950336,0.7618589860374183,0.5043344748601579,q,lb,sqj
0.655049542272168,0.2529636420889879,0.36055086332502695,0.8203591926102914,0.07310624823132417,0.8338011114736565,0.2046669251950467,0.1976037896846532,0.06543157411354161,0.6584983535126244,l,cw,qzq
0.9697426066069463,0.07191799499963913,0.9206933859658372,0.23765017981422443,0.22758199933223078,0.42621236519660166,0.6699843673812135,0.6062557836970596,0.5794188048486697,0.9237706347424682,x,cb,gld
0.06839401342549112,0.02974553022336135,0.09268327493823192,0.14781376771941013,0.9423694682803901,0.1225459972060976,0.4281380445666305,0.557117461954292,0.8135360897202227,0.8524867986714267,x,hu,xzm
0.3514723330586683,0.6322090772166078,0.8481865262589774,0.1881441593706319,0.26154635758037204,0.9278454726128913,0.6965537977743389,0.9663878695598389,0.40963740908838553,0.38363195603140277,m,zq,yap
0.03320316706499338,0.27982868280105655,0.0956468244340346,0.7143514012341966,0.255327484097815,0.7070628110619253,0.547588644921598,0.7482359290165125,0.22392344805890885,0.18667889755940836,b,nw,eda
0.019544171950426126,0.8734703157641946,0.2134368438340123,0.7961370561715262,0.6388920026101018,0.3887073387811325,0.13684347380488626,0.6547345152526745,0.8957720660354557,0.9168751300035975,n,fc,dsy
0.27823317951026527,0.25254703780205146,0.3456070488927241,0.6760171485349613,0.19663984922217437,0.011814025207355194,0.040828537858042635,0.204083501218687,0.6862694954416443,0.7660792150569937,w,ld,mnr
0.40411559818187126,0.525191451783141,0.7177705972949606,0.35054927242945255,0.13757536704396378,0.39929028635936714,0.7711644864389862,0.904086828816435,0.16067304354059697,0.5647295417149649,s,yq,txm
0.24219454614334912,0.7330840949040313,0.9289904038175792,0.9524613659383493,0.6071019034581169,0.4467993424569452,0.8876552578901868,0.41292091264111785,0.880149754748899,0.07352151077617386,t,ax,gzt
0.9152116110393853,0.782114129251376,0.14604621398012385,0.9568167596702934,0.34588615497773967,0.48235278770042456,0.8173697832846268,0.033934052886335664,0.8266536507005949,0.3726411763695223,e,rn,uuz
0.3726193791348562,0.7634030639453979,0.07421978439271615,0.6158775967456607,0.8671675658137247,0.5031657733790112,0.5427394145440324,0.46173293356575595,0.9860474593840385,0.8079616501242439,b,eo,ayx
0.85030832745135,0.37473882223388744,0.751458973915106,0.3956312735930809,0.034426369353498965,0.3413946518182751,0.049744449834605464,0.2212130891722599,0.3018511263340473,0.5072807811786555,s,tq,rwk
0.11258904104603218,0.47044642695647754,0.7558508421234034,0.9249701924179764,0.42541744820766614,0.5801653481949094,0.33064681380192384,0.6504701951712509,0.5224450182592785,0.7783615380428858,n,nv,lax
0.8813064962239407,0.3667482708357316,0.573178465745643,0.27950826739709067,0.6490137998340948,0.44082408595347655,0.0747793707846025,0.4122948068642144,0.7677632495694943,0.7525261707039458,o,ze,wqh
0.8327519485372196,0.5793476183601332,0.03504331549608097,0.27565753606474064,0.4858713413860476,0.4454187760756838,0.4706799697074656,0.890465857659874,0.6378478098349987,0.7265001025896846,j,oo,vhb
0.957439285063107,0.6663468303215715,0.6116459301279649,0.5822151771579034,0.717962407565657,0.17747810904354278,0.8018666669531819,0.33951486895806926,0.7973611785481761,0.056201736379766776,r,cv,sbn
0.48451951195796106,0.9473116641039723,0.6855114629433167,0.8043683869801314,0.12345871923910301,0.03215456891262469,0.24001327092432756,0.3376642818901726,0.24064047086925366,0.3018833009644527,m,fl,blf
0.40410191087391045,0.3425338664742973,0.49069963109962644,0.3703095553857607,0.6532273071645459,0.5749220414413531,0.909713939709662,0.15933500735971295,0.8568505045947018,0.35139459268399875,q,tr,qcc
0.8325306790563355,0.6662679813273124,0.22852454466488026,0.8840341332550166,0.12532837714729617,0.6190285236568066,0.7839975251540146,0.9180636853896328,0.3041198105265367,0.9534978002344178,s,gw,prj
0.19468910786200622,0.4226695572387651,0.6616102868210023,0.7012966651551238,0.021415806190499653,0.8213921762880332,0.7198566867124031,0.31802660222356494,0.47443673350167104,0.037539038841686634,w,hs,wnf
0.9573761907429974,0.39662785932418754,0.9407493892651314,0.6904785028623097,0.4739855897322862,0.4240381612440104,0.18186237620700485,0.05023258393495467,0.02289180925311418,0.770294913408869,v,vk,ecd
0.3844665733908813,0.801759226030171,0.4209223796955879,0.4378300875016755,0.5408966318895025,0.3389334313369282,0.12254811460040616,0.07549957269563323,0.10061030696332784,0.9845702789412769,a,xl,btl
0.5113394446081627,0.8202638174866327,0.8652721460134805,0.5067115360254684,0.32352778897357426,0.5640728680568666,0.4646024800766869,0.31334978450276585,0.7656730461220163,0.49904851998341415,r,tj,clz
0.5986708811648647,0.4190827913807953,0.7810810999252938,0.8665088315630772,0.5030113288820577,0.22675958985760014,0.26588473125701984,0.642012294548491,0.9394434817006629,0.4987288624401697,b,xs,ojm
0.6772503784213448,0.2995110067067014,0.5353662838086414,0.07215369533163729,0.3966004770278434,0.6908888605135001,0.8170939152756168,0.9321442099374989,0.27971423057791,0.8678308047761384,x,ci,rpk
0.8909799747116871,0.9609159853443222,0.8589849804596545,0.23712748985749632,0.9280179534692742,0.3677204215859411,0.7632968794836772,0.28992382155678653,0.8578673927555153,0.2681281988245844,g,bm,gef
0.5209962098313476,0.8610332582634176,0.3294078627229491,0.670776278483845,0.12472248480422676,0.6091089608538943,0.8952462901290644,0.6288977348320371,0.04338745907672892,0.6885626465409795,v,xu,sbd
0.6587441641878907,0.1865907289806873,0.44491477831322424,0.2399127598983538,0.6478919952349482,0.5104432777769411,0.5982609560049065,0.939086950969209,0.7666728152225838,0.21324481253171834,e,sk,efe
